fips,slaves,urbanicity,prison_rate,blackpop,prison_type,unemp,mhi,pm,rentburd,gini,singpar
48479,0,small/mid,336.14,0.30311965559945747,No Prison,4.7,39237,7.896249071856024,34.2,49.1,12.14623571147024
48481,80.88757396449704,rural,944.56,13.29358934654692,No Prison,4.4,45198,8.771695066605107,25.3,44.8,9.399283735387526
48489,0.1161247511612475,rural,758.62,2.6482758620689655,No Prison,13,30287,8.214598473775188,34.9,48.7,9.54512893982808
48491,19.673217045705453,suburban,358.75,6.934113196600728,No Prison,3.4,78531,9.530239884756131,27.9,36.3,8.554041905815641
48497,4.050632911392405,suburban,741.36,1.7183817753338568,No Prison,4.6,58367,9.547260592778555,29,40.1,7.323320526254512
48499,20.22946859903382,rural,1113.4,6.736859090725725,No Prison,5.3,45753,9.436646728718964,31.7,45.4,6.240142631831585
48503,15.54054054054054,rural,1376.06,1.5571247510411008,No Prison,4.3,49079,8.336062135017421,26.3,45.8,7.5066275987163396
48505,0,rural,490.2,0.22175536881419233,No Prison,7.6,35754,7.605370718281718,32,46.3,9.334353481254782
48507,0,rural,594.14,0.43570108265117513,No Prison,11.2,27711,7.654818913383816,37,49.7,13.593932322053675
49001,0,rural,949.87,0.5804749340369393,No Prison,3.8,50492,5.539055823655584,25.6,41.1,6.5723528894189664
49003,0,small/mid,210.02,0.5154967224591103,No Prison,3.7,58380,8.129806912686266,24.6,34.4,6.342551896679965
49005,0,small/mid,271.24,0.8818500854854675,No Prison,3.1,51951,8.289290834658102,29,42,5.449904275686024
49011,0.34435261707988984,small/mid,237.6,1.5584155870127272,No Prison,3.4,72268,8.60967709820194,28.3,39,7.260659694288013
49019,0,rural,692.88,0.9023525620367387,No Prison,6.1,44858,5.760029536208211,35,41.4,9.47366687900968
49021,0,rural,469.76,0.730736608599204,No Prison,4.5,45118,5.6476911548364654,29.8,40.1,7.7827791491215335
49023,0,small/mid,682.43,0.5078558958895413,No Prison,4,55201,6.059089911756083,26.1,37.2,7.69681234239178
49025,0,rural,386.94,0.7255139056831923,No Prison,4.4,47530,5.577685665162837,26.3,37.4,4.756123599703996
49035,0.16821602478972997,urban,310.57,1.8020321923334655,Has State,3.4,65549,8.832167311301983,29.4,41.7,8.747634215021003
49043,0,rural,151.9,0.8743655292504908,No Prison,3.3,93235,6.991445998852397,25.3,41.8,6.243611584327087
49045,0,suburban,330.25,0.9450259120008129,No Prison,4.2,67938,6.776827924877059,26.1,32.6,9.236545682102628
49049,0,small/mid,234.16,0.7490801979160346,No Prison,3.3,65425,7.750781150165224,30.1,40.9,5.461567190864808
49057,0,small/mid,652.38,1.5147743158620426,Has State,4.1,58786,8.634552691525938,28.5,38.9,8.967113774085925
50001,0,rural,NA,1.4467408585055643,No Prison,3.5,58408,7.828005521486391,28.7,40.4,8.222535838966055
50003,0,rural,NA,1.4754314319588986,No Prison,4.2,50506,7.469486529088942,30.7,44.7,8.417639429312581
50005,0,rural,NA,0.911412689668987,Has State,4.6,46403,7.352057646134104,32.5,43.8,10.822373633338614
50007,0,small/mid,NA,2.5658362372358314,Has State,2.7,67112,8.039611428849492,32.2,42,9.001166348315556
50009,0,rural,NA,0.8940310281356824,No Prison,5.7,41764,7.093933379037365,30.6,40,8.751038797814424
50011,0,small/mid,NA,0.8224790558307344,Has State,3.6,59280,8.061383188786492,30,40,12.130193753773533
50013,0,small/mid,NA,1.163045863506693,No Prison,4,68342,8.40634728327645,33.4,42.8,6.277091333171056
50015,0,rural,NA,1.1650023775558727,No Prison,4.6,54076,7.342294108904417,31.9,43.4,10.583796664019063
50017,0,rural,NA,0.829135180520571,No Prison,3.4,54552,7.679247076915114,30.9,39.4,7.51039501039501
50019,0,rural,NA,0.9842404358779073,Has State,5.5,42884,7.494073596257077,31,43,8.700189753320682
50021,0,rural,NA,0.8202622782206224,Has State,4.2,51164,7.961996694329453,30.2,42.3,8.95447723861931
50023,0,rural,NA,1.1882716049382716,No Prison,3.5,56333,7.556477798997679,29.4,41.1,9.761601903902179
50025,0,rural,NA,1.431470996688388,No Prison,3.6,49298,7.801232917693524,30.7,43.9,10.426062503316178
50027,0,rural,NA,1.0326730997122058,Has State,3.2,53984,7.848632130266575,30,44.4,9.680919466323742
51001,24.24943505864629,rural,NA,30.693217547537056,No Prison,5.5,38690,8.319729666347822,27.3,44.9,12.204275852824878
51003,52.26666666666666,small/mid,NA,10.476176791769642,No Prison,3.9,71293,8.88474251044389,29.3,46.6,7.824489354803847
51005,14.634146341463413,rural,NA,4.923076923076923,No Prison,5.1,45210,9.11080528667853,28.3,42.2,7.832262516381193
51007,71.26896936970488,suburban,NA,21.85471027808404,No Prison,4.5,53078,8.549657724001895,46.5,40.5,7.782748304096189
51009,45.68476204337068,small/mid,NA,20.71680031292783,No Prison,4.8,48646,9.078699053125291,25.8,39.6,9.569453174104337
51011,51.74935313308584,small/mid,NA,20.515453331964267,No Prison,4.9,49461,8.872920308386838,34.2,43.2,8.910690152394954
51013,10.954789756560228,urban,NA,8.995131155942786,No Prison,2.8,104354,10.469120904365377,26.5,43.9,4.987433677743647
51015,20.238567155573172,small/mid,NA,5.09984767230766,Has State,4.1,56867,8.918049017403817,28.6,38.9,8.279742765273312
51017,25.73449401523395,rural,NA,5.0144300144300145,No Prison,4.1,44401,8.579637,14.5,47.4,6.846737178440133
51019,40.593585447582576,small/mid,NA,7.574468085106383,Has State,4.4,54153,9.379939312072727,29,42.7,6.08473446411377
51023,24.04480722473081,small/mid,NA,3.7005649717514126,No Prison,4.2,62591,9.489724103737075,26.6,41.8,5.62167240839336
51025,61.75974069822405,rural,NA,58.101955182572986,Has State,6.8,39748,8.662628462756158,34.9,43.9,10.669577754537361
51027,1.0741138560687433,rural,NA,3.93658471046621,Has State,10.9,32433,9.4158525684849,36.7,46.2,5.253997606874796
51029,57.92137785958453,small/mid,NA,36.824056977050915,Has State,5.9,43774,8.571831452111768,34.6,41.6,10.792614711720313
51031,44.20353475588808,small/mid,NA,15.696703051904656,Has State,4.7,46938,9.327058960271549,28.7,39.5,9.343179524814238
51033,57.798960138648184,suburban,NA,28.71909412009142,Has State,5.1,54696,8.650682333076114,29.1,37.2,5.971836776647137
51035,3.27009485771343,rural,NA,1.0594021944759744,No Prison,5.3,42790,8.796452851845675,30.7,37.5,7.492546681311784
51036,52.54055981458371,suburban,NA,46.692776327241084,No Prison,5.3,51645,8.936738741350679,28.9,39.6,8.953314141298769
51037,63.83802086932485,rural,NA,29.409412078389547,No Prison,5.7,37819,8.746144903236091,30.6,43.3,8.445505478118987
51041,43.93142616743795,suburban,NA,24.941617735705833,Has State,4.3,75107,9.45169912500355,29.3,37.5,9.713865120986291
51043,47.23582925122463,suburban,NA,4.642779112956085,Has State,4,71789,9.48922274870961,30.7,39.8,7.013459469065401
51045,11.82099634112018,small/mid,NA,0.5143721633888049,No Prison,5.5,47832,8.954837,24.1,38.3,6.09075651246811
51047,55.334493906988314,suburban,NA,15.932618106531148,Has State,4.3,63728,8.685568934533203,31.9,39.8,7.244248653940284
51049,67.31251882341131,rural,NA,31.822660098522164,No Prison,5.1,40958,8.553292167319867,29.6,40.5,10.123410294084934
51053,42.300814623485,suburban,NA,33.38124134994145,No Prison,5.4,52694,8.888873529506553,27.9,36.4,10.397715252803046
51057,63.960263635495274,rural,NA,40.35314384151594,No Prison,5.4,47427,8.253020604672058,32.8,40,9.372693771900515
51059,26.330910934595238,suburban,NA,10.227863315540848,No Prison,3.6,112844,10.09251928306375,28,41.4,6.346054293015752
51061,48.16640560213766,suburban,NA,8.081730876356424,No Prison,3.9,89610,8.870070914207192,27.2,42.5,5.927299032462248
51063,5.767362797474502,small/mid,NA,2.303481045346555,No Prison,4,48448,8.805209035040608,18.6,41.1,6.978677056900137
51065,48.2372259248527,small/mid,NA,17.302297821545807,Has State,3.8,65899,8.763657438541303,26.2,37.1,6.290184312044578
51067,31.600159219822864,small/mid,NA,8.997780433669114,No Prison,4.7,49117,9.246956036992072,28.5,40.9,8.888030142015264
51069,13.652846609452435,small/mid,NA,4.87881243553853,No Prison,4,69991,9.482186071188949,27.6,39.1,9.636829415310428
51071,11.303210809240156,small/mid,NA,1.8109035455585207,No Prison,5.2,46727,9.008142059303749,24.2,41.8,7.025819555346291
51073,52.354874041621024,suburban,NA,8.326102227180696,No Prison,4.1,63742,8.543861652155021,27,39.9,12.75471173238751
51075,57.610735735735744,suburban,NA,18.220192374230155,Has State,4.2,86257,8.817708258606253,24.6,45.5,1.6223139319766615
51077,6.628696073679108,rural,NA,7.646250490773459,No Prison,5.9,37684,8.541677406437078,28.9,45.8,6.618869926029443
51079,39.50617283950617,small/mid,NA,7.580724471398131,No Prison,3.7,60406,8.658465400910421,26.9,35,9.280268563365393
51081,65.37496077816128,rural,NA,61.02648230606984,Has State,5.4,40252,8.8882591028284,32.2,43.9,10.66241811162335
51083,56.172699849170435,rural,NA,37.87707390648567,Has State,6.4,40432,9.025757519009408,31.7,44,10.707126563904058
51085,55.06329113924051,suburban,NA,9.561488816196622,No Prison,3.9,81900,9.323478390040414,27.8,37.2,6.800247999098185
51091,9.30771011808289,rural,NA,0.6230529595015576,No Prison,3.5,42363,8.396347,26.5,41.4,5.290546024823933
51093,35.782299288363234,suburban,NA,22.991525423728813,No Prison,4.6,67480,8.991383997673099,29.8,42.3,8.434001178550384
51095,44.60158675405312,suburban,NA,15.24426537246463,No Prison,4.3,77668,8.633687925200555,32.1,41.9,5.718588465138996
51097,59.440356312935705,rural,NA,26.699029126213592,No Prison,4.8,47513,8.35378323650976,23.1,40.6,7.9904918000630465
51099,55.897123725460354,rural,NA,17.450378071833647,No Prison,4.8,81128,8.415528498378196,25,36.8,11.217990380865722
51101,64.77139507620164,suburban,NA,17.048108360579167,No Prison,4.2,64651,8.60090840388374,35.2,40.4,7.8952385508692835
51103,55.697922733449815,rural,NA,33.36272262387586,No Prison,6.6,47098,8.170104921466889,27.7,48.7,8.034334067353289
51105,7.4691805656272665,rural,NA,6.033784204949199,Has Federal,7.2,32135,9.547964257051081,32.7,42.6,5.418038882396686
51107,25.26407642142004,suburban,NA,8.051490051068132,Has State,3.6,125900,9.735281735062543,27.7,37.3,5.481163244101475
51109,61.03826118196515,rural,NA,17.208696433384244,No Prison,4.2,57015,8.613806438140436,28.3,41.9,7.056246577485723
51111,60.961361929399985,rural,NA,35.09798931025706,Has State,5.1,38941,8.604402761956692,30.4,44.5,9.771706013965519
51113,49.66117009261351,rural,NA,10.164700098328417,No Prison,3.4,53655,8.51169322758101,30.6,40.8,6.81694810835473
51115,42.419968974756735,suburban,NA,9.744190587775826,No Prison,4.2,56119,8.339915039040715,24.2,42,5.701115697550668
51117,61.80334394904459,rural,NA,36.632494230046696,Has State,6.1,33650,8.787138624155094,29.1,45.5,13.077224617796942
51119,54.42254812098992,rural,NA,19.83673469387755,No Prison,4.2,52407,8.262438773099953,27.3,45.6,6.682449686617193
51121,20.90044268625789,small/mid,NA,4.604455837037441,No Prison,4.3,51157,9.321082441743913,37.1,44.8,5.945929109823709
51125,47.9293123319247,small/mid,NA,12.59576385759351,No Prison,4.1,49621,8.497480829066667,25.8,46.3,7.467150726853062
51127,57.34194425560843,suburban,NA,14.182797263862613,No Prison,3.8,79322,8.742840097345612,24.1,37.4,6.728441513090359
51131,49.43820224719101,rural,NA,37.22245792674303,No Prison,6.1,37515,8.325186981624757,31.4,46.7,10.328458184483523
51133,45.66458637631124,rural,NA,28.6028602860286,No Prison,6.1,52075,8.118663631124384,31.8,46,6.407862506769737
51135,73.20054323223178,rural,NA,41.34983790156204,Has State,4.5,39544,8.53150479792126,40.8,44.6,10.777007609896252
51137,56.317390102294716,rural,NA,14.485724743777453,No Prison,4.6,59482,8.650796160505575,30.5,42,8.601617962687799
51139,10.482180293501047,rural,NA,2.157258064516129,No Prison,6.9,43313,8.7801669920958485,28.4,44,10.374167093798052
51141,22.11774762260925,rural,NA,6.251718764323036,No Prison,5.4,37360,8.729435482309727,31.8,42.8,7.118933510910338
51143,44.66733117368552,rural,NA,22.515464962985497,Has State,5.3,42390,9.26693655030165,27.2,41.3,7.545536803178725
51145,64.38274547187798,suburban,NA,12.094998427178357,Has State,4,77761,8.750242362282613,23.8,35.1,6.8828223308735295
51147,61.9807497467072,rural,NA,31.24321062160531,No Prison,6.3,41088,8.607979193987052,26.4,46.4,6.368099985121262
51149,59.41029604089883,suburban,NA,35.07568944844125,Has Both,5.4,63320,9.210593508732957,32.2,35.2,12.457273072540827
51153,27.50729713952131,suburban,NA,22.26934897651565,No Prison,4.1,99206,9.28947369171384,30.9,35.9,11.371963965145541
51155,29.338995568685377,small/mid,NA,5.646630236794172,No Prison,5.1,48218,9.09083210854914,26.2,40.8,9.74675891717606
51157,39.77401129943503,suburban,NA,4.773480662983425,No Prison,4.2,62729,8.499036151612904,30.5,41.4,6.226805981750787
51159,35.96849474912485,rural,NA,33.697916666666664,Has State,4.6,43888,8.150778556746806,28.4,44,8.265981348984484
51163,23.104128014842303,rural,NA,2.803669724770642,No Prison,4.7,47561,8.893159636400233,29.6,42.7,7.336488812392427
51165,10.197368421052632,small/mid,NA,2.34836796441381,Has State,4.1,52953,9.180482179285686,27.2,40.6,7.745466025888378
51167,10.690661478599221,rural,NA,1.0025062656641603,Has State,6.6,38386,9.301512658777325,35.4,40.3,5.644633507853404
51169,4.058979456593771,small/mid,NA,0.9057580332111279,No Prison,5.2,37567,10.044461814708816,32.4,41.6,7.437605647807497
51171,5.418825561312608,rural,NA,2.5705588334773948,No Prison,4.3,54281,8.978456764687708,31.4,39.8,7.767627918084662
51173,11.584003574620198,rural,NA,3.349137496217089,Has State,6.5,38933,8.74734307821699,28.1,44.2,8.52864095844253
51175,41.87379016647309,rural,NA,36.890447561790246,Has State,4,48119,8.715114430986219,32.5,43.5,8.952306883088488
51177,48.432445882060215,suburban,NA,16.91570504288244,No Prison,4.6,76181,8.698705587689453,31.3,38,10.231055414137458
51179,38.73758036236119,suburban,NA,18.94056874082138,No Prison,4.5,95666,8.76273750811149,32,35,10.222302269335666
51181,41.00766345997065,rural,NA,42.87996348699224,No Prison,5.1,51331,8.600932234688036,26.2,39.4,8.733569233308643
51183,62.74201474201474,suburban,NA,59.66897894608738,Has State,6.9,39900,8.708777367424556,32.8,42.6,12.249219512227649
51185,12.116935483870968,rural,NA,4.07264521764449,Has State,7.4,40476,8.901041024260802,28.1,46.5,9.084253210182473
51187,24.44892890406706,suburban,NA,5.01400342305897,No Prison,4.8,58047,8.9131014513802,29.5,40.6,9.02746844840386
51191,15.0781434998816,small/mid,NA,1.7021522127978768,No Prison,4.8,45864,9.38533236878097,28,46,7.345500542103361
51193,44.7234967399179,rural,NA,28.221612933724117,No Prison,5.4,47581,8.211621041962445,29,45,9.324532319423373
51195,1.4640638864241349,rural,NA,7.9186710763680095,Has State,8.3,36076,9.191035428181136,32.6,43.4,7.7566302652106085
51197,17.570093457943926,rural,NA,3.1266933998049202,No Prison,5.4,42883,8.794147966647262,28,40.8,8.101117970966127
51199,38.8967468175389,suburban,NA,13.90649315501026,No Prison,4.3,83007,8.961400563699371,29.8,38.2,7.591164095371669
51550,24.85439037182212,suburban,NA,30.36847441080391,Has State,4.5,67296,9.507567085404041,31.7,38.8,11.47439851943245
51650,41.686788547775095,suburban,NA,50.605798355690176,No Prison,6,50191,9.26352557187334,35,39,11.848124428179323
51690,41.453944650970676,rural,NA,50.3225006201935,No Prison,8.8,32541,9.315830165511766,31.5,46.9,12.337447213236528
51700,58.56321839080459,suburban,NA,41.36488334641623,No Prison,5.4,48127,9.13983149452804,31.4,40.9,13.781150203346344
51760,32.52564269021033,urban,NA,47.63232068196164,No Prison,5.2,40161,9.82832774482342,33.3,52.1,12.514244403327982
51775,32.84045725646123,small/mid,NA,7.483479192712984,No Prison,4.4,47600,9.722240708212327,30.6,42.6,11.40495867768595
51800,40.02775140582779,suburban,NA,43.467811158798284,No Prison,5,61171,9.212541816768784,31.5,41.2,11.625025118896108
51810,41.301529686284674,urban,NA,20.443596655993616,No Prison,4.3,67032,9.328182992860523,31.7,39.5,10.124587489339612
53009,0,rural,316.74,1.5226878138050772,Has State,8.3,46708,5.329351105305906,32.1,40.8,8.848429379269767
53015,0,small/mid,934.02,1.182164269971178,No Prison,7.9,50502,6.445886751404962,33.7,39.5,11.971738156125596
53025,0,rural,453.4,1.1412612488363272,No Prison,7.4,50573,6.518481412510547,24.9,40.7,10.27506913113084
53027,0,rural,702.51,1.8614224668322257,No Prison,9.2,44345,5.55165986456719,29.8,43.2,11.365435830994025
53031,0,rural,164.4,1.591122592766557,Has State,7.3,53421,5.8872422526676065,32.2,43,5.008608545938332
53033,0,urban,223.25,7.020612460797709,No Prison,4.2,81816,8.840635516147914,28.8,45.9,7.197192814879673
53035,0,small/mid,355.31,3.8956590398448703,Has State,5.7,65814,7.318656522358791,30.8,41.6,8.667926052916062
53039,0,rural,471.26,0.6875772558714462,No Prison,7.3,50043,5.734410031095441,31.2,43.2,9.312828023922862
53041,0,rural,905.58,1.069655451620464,No Prison,8.6,47619,6.105722630339925,32.3,40.5,8.79421395415782
53049,0,rural,860.14,1.2902158630386238,No Prison,9.2,41088,5.394078583910241,29.8,41.3,9.90566037735849
53053,0,suburban,511.46,8.756041638655166,No Prison,6.5,60168,7.669864582248837,31.3,41.8,11.632554493147232
53059,0,suburban,606.55,1.1996225906456395,No Prison,7.6,53733,5.844905418528906,29,40.7,8.576514113630585
53061,0,suburban,281.65,3.720544112992337,Has State,4.5,76053,8.391406719577349,30,40.1,9.357293819182766
53067,0,small/mid,415.99,4.153678787434685,Has State,6.1,62299,7.020261595451845,29.8,41.5,11.030483691986335
53069,0,rural,544.22,0.9070294784580499,No Prison,9.1,50402,5.839932,45.4,39.6,6.679804544343139
53073,0,small/mid,324.35,1.552015178359677,Has State,6.1,55073,8.236162660155708,34.1,44.3,7.33252261763173
54001,1.0605045769144898,rural,NA,1.6096762459076028,No Prison,7.4,37330,9.394635426177755,29.6,43.1,7.919662743989903
54003,13.17365269461078,small/mid,NA,8.123989218328841,No Prison,4.9,54217,10.1066459330045,28.6,40.9,8.39561734844223
54005,3.2644628099173554,small/mid,NA,0.7408396182339986,No Prison,9.7,37971,9.804472621927937,29.7,41.9,4.817291848405544
54007,2.083333333333333,rural,NA,0.9299236134174693,No Prison,8.9,35892,9.453406066065652,29.8,44.7,7.801991840117985
54009,0.32763014197306156,small/mid,NA,2.0252480928913794,No Prison,7.3,45272,11.744248008409308,26.8,43,8.720988646639205
54013,0.3597122302158274,rural,NA,0.45474231268947596,No Prison,12.5,36403,9.976600166819914,27.9,43.1,7.513477189877338
